-2.784007	0.149251	0.053121	
1.923598	0.085076	0.000545	
-1.369355	0.024788	0.052509	
2.188623	0.038754	-0.069242	
-1.387689	-0.070736	-0.003067	
2.553294	-0.186906	-0.159141	
1.911419	0.063376	-0.034613	
-4.366619	0.228860	0.140211	
-4.191194	-0.058395	0.034856	
4.082052	-0.211159	-0.056313	
-4.240355	-0.117106	0.077560	
5.440447	0.064800	-0.028848	
-5.196389	0.183797	0.049233	
4.618625	0.081941	0.004658	
-4.011332	0.004602	0.014529	
4.780605	0.078876	-0.078878	
-3.878363	-0.064698	-0.009617	
5.083136	-0.230539	-0.162687	
4.233911	0.057478	-0.047073	
-6.415198	0.261206	0.168842	
-6.516506	-0.083066	0.065456	
6.101420	-0.237291	-0.053176	
-6.113347	-0.127249	0.097465	
6.629668	0.086032	-0.040103	
-6.639801	0.209776	0.044562	
6.539355	0.076022	0.008256	
-5.820767	-0.014038	-0.024692	
6.427374	0.114523	-0.086325	
-5.656045	-0.055585	-0.015749	
6.768598	-0.263319	-0.157783	
5.821075	0.048135	-0.057137	
-7.132104	0.299777	0.198120	
-7.610306	-0.103681	0.089224	
6.786300	-0.270393	-0.055837	
-6.631845	-0.140231	0.111275	
6.202273	0.095469	-0.038646	
-6.645096	0.228452	0.046373	
7.127381	0.078143	0.010739	
-6.258580	-0.020939	-0.041704	
6.639205	0.133374	-0.096507	
-6.246197	-0.053524	-0.019765	
7.096229	-0.285989	-0.162004	
6.210320	0.045292	-0.063788	
-6.302674	0.355078	0.230572	
-7.111285	-0.113658	0.094534	
5.920270	-0.321466	-0.071080	
-5.611292	-0.160835	0.115911	
4.333658	0.088314	-0.021342	
-5.182198	0.239112	0.058817	
6.197928	0.096168	0.011844	
-5.198489	-0.009432	-0.019574	
5.372290	0.127211	-0.111244	
-5.486789	-0.066543	-0.020292	
5.936238	-0.297625	-0.187266	
5.243305	0.056658	-0.065780	
-4.221323	0.419860	0.261292	
-5.186862	-0.109009	0.075601	
3.803532	-0.383880	-0.097967	
-3.376181	-0.184155	0.108933	
1.628881	0.064407	0.006351	
-2.691959	0.236548	0.079759	
4.066927	0.128294	0.011372	
-3.009596	0.019806	0.040179	
3.052169	0.095442	-0.126075	
-3.631229	-0.094392	-0.016713	
3.635354	-0.292351	-0.228281	
3.177510	0.081403	-0.061149	
-1.482619	0.471676	0.279320	
-2.416637	-0.090445	0.035281	
1.047380	-0.436234	-0.128976	
-0.546783	-0.198579	0.089623	
-1.239860	0.027521	0.034757	
0.182605	0.215291	0.103470	
1.334413	0.165281	0.008839	
-0.320341	0.060573	0.120968	
0.298166	0.043535	-0.133607	
-1.185348	-0.129544	-0.009092	
0.789782	-0.263232	-0.267393	
0.533102	0.111256	-0.047977	
1.347474	0.489667	0.275360	
0.559707	-0.062417	-0.018460	
-1.752917	-0.459351	-0.156490	
2.260880	-0.195897	0.060435	
-3.762290	-0.015907	0.056502	
2.863196	0.177002	0.125227	
-1.417300	0.198263	0.003837	
2.269121	0.104908	0.203492	
-2.341761	-0.019609	-0.129872	
1.330302	-0.163471	0.001905	
-2.031185	-0.210359	-0.289895	
-2.136860	0.137317	-0.026369	
3.872084	0.468585	0.248591	
3.259048	-0.030903	-0.076833	
-4.165236	-0.449931	-0.177020	
4.560919	-0.179232	0.028181	
-5.588598	-0.056778	0.069727	
4.912395	0.134598	0.143073	
-3.743187	0.223434	-0.002796	
4.300643	0.144457	0.272916	
-4.451824	-0.081360	-0.118357	
3.484763	-0.191042	0.014460	
-4.376804	-0.146779	-0.294456	
-4.354025	0.155404	-0.000475	
5.797745	0.422131	0.209020	
5.333991	-0.002420	-0.130733	
-5.876017	-0.422413	-0.190560	
5.943089	-0.167767	0.004149	
-6.413507	-0.082786	0.072901	
5.963828	0.113283	0.164793	
-5.262465	0.243418	-0.005369	
5.399831	0.178470	0.311344	
-5.657954	-0.126161	-0.117472	
4.883838	-0.205564	0.023990	
-5.835376	-0.102510	-0.282921	
-5.682617	0.163558	0.024793	
6.793343	0.371744	0.175890	
6.445547	0.010735	-0.169139	
-6.577557	-0.396420	-0.202958	
-0.451362	-0.233935	0.242825	
0.569334	0.062963	0.037274	
-0.771954	0.097423	0.034687	
0.904182	0.079374	-0.044267	
-1.252007	-0.069641	0.065370	
0.889943	0.179897	-0.275763	
-1.365478	-0.030533	0.045328	
0.439885	-0.008054	-0.214985	
0.769324	0.077279	-0.143881	
0.034522	0.088034	0.146914	
-0.271148	-0.058291	0.057945	
0.504759	-0.184515	0.048552	
-5.309896	-0.362111	0.204658	
5.979813	0.256568	0.086943	
-5.954148	0.419353	0.006163	
5.462366	0.082853	0.082296	
-6.302909	-0.153512	-0.127364	
5.872043	0.314478	-0.211723	
-5.958914	-0.012794	-0.081525	
5.207220	-0.452428	-0.300901	
5.640917	0.057387	-0.153935	
-5.280963	0.533547	0.354630	
-5.452820	-0.139710	0.162549	
6.097292	-0.543632	-0.021790	
-3.930471	-0.366463	0.191396	
5.065041	0.252314	0.106795	
-4.797553	0.421350	0.011050	
3.719311	0.108428	0.074338	
-5.042189	-0.145587	-0.074450	
4.527415	0.284063	-0.207104	
-4.187551	-0.043319	-0.071320	
3.722327	-0.438018	-0.342369	
4.208180	0.075551	-0.145640	
-4.329055	0.543305	0.349586	
-4.326299	-0.124352	0.136332	
5.370844	-0.567272	-0.028613	
-1.797174	-0.346540	0.158817	
3.257645	0.213702	0.116419	
-2.780842	0.396506	0.035676	
1.147116	0.149430	0.055877	
-2.978565	-0.100930	0.006794	
2.344282	0.214961	-0.197503	
-1.544078	-0.091340	-0.047843	
1.492167	-0.391541	-0.367534	
1.967838	0.100785	-0.115000	
-2.504096	0.530142	0.328077	
-2.312710	-0.101250	0.079646	
3.708417	-0.573925	-0.053426	
0.733745	-0.292956	0.107688	
0.861951	0.142999	0.112369	
-0.228424	0.337693	0.070156	
-1.863936	0.198816	0.025319	
-0.440389	-0.029991	0.106451	
-0.300163	0.112105	-0.170550	
1.552382	-0.149323	-0.011327	
-1.091333	-0.309469	-0.370877	
-0.700974	0.122050	-0.062545	
-0.153162	0.486075	0.285892	
0.244337	-0.070188	-0.003373	
1.385967	-0.547811	-0.089203	
3.260422	-0.209687	0.044420	
-1.775808	0.045823	0.089892	
2.527562	0.245182	0.110171	
-4.787600	0.248913	-0.012624	
2.250105	0.060646	0.211705	
-2.980718	-0.009817	-0.127111	
4.554798	-0.207785	0.032816	
-3.630918	-0.201170	-0.349716	
-3.370923	0.133656	0.005930	
2.297165	0.411363	0.226045	
2.910399	-0.036481	-0.101148	
-1.254485	-0.480644	-0.130379	
5.276864	-0.120383	-0.015682	
-4.192179	-0.060464	0.053985	
5.047368	0.137521	0.149550	
-6.926328	0.288418	-0.044745	
4.668984	0.154531	0.306876	
-5.176063	-0.121469	-0.079514	
6.756600	-0.254113	0.070896	
-5.652245	-0.095163	-0.317648	
-5.507693	0.135608	0.073235	
4.315198	0.328233	0.164954	
5.124103	-0.007051	-0.192484	
-3.734610	-0.385669	-0.169424	
6.251190	-0.061660	-0.052155	
-5.819908	-0.145038	0.021358	
6.774488	0.050400	0.177250	
-7.616423	0.301746	-0.053845	
6.280346	0.222769	0.370116	
-6.347628	-0.184415	-0.047004	
7.493617	-0.271852	0.085235	
-6.666380	-0.030224	-0.297219	
-6.550915	0.130893	0.113673	
5.356943	0.272709	0.126418	
6.298400	0.011636	-0.249338	
-5.453729	-0.296963	-0.194490	
5.863268	-0.061449	-0.050748	
-6.179202	-0.174420	0.012755	
7.202921	0.018515	0.179046	
-6.612715	0.275996	-0.030758	
6.619647	0.234701	0.378554	
-6.170688	-0.171358	-0.043653	
6.524266	-0.247304	0.066027	
-6.380377	-0.031844	-0.302435	
-6.167108	0.121128	0.106543	
5.107737	0.270237	0.125845	
6.080472	0.016419	-0.249505	
-5.888221	-0.250620	-0.191672	
4.209373	-0.118885	-0.013347	
-5.150422	-0.132385	0.038428	
6.183114	0.049971	0.146020	
-4.267216	0.210945	0.017433	
5.567452	0.177761	0.321333	
-4.731040	-0.085447	-0.068040	
4.205266	-0.179271	0.019554	
-4.885044	-0.093160	-0.325981	
-4.467001	0.104530	0.050679	
3.651318	0.316406	0.157867	
4.566350	0.008528	-0.190643	
-4.882151	-0.258994	-0.153304	
1.745237	-0.206846	0.044283	
-3.053954	-0.030405	0.089877	
4.019352	0.120171	0.081792	
-1.273948	0.120619	0.072876	
3.432728	0.067625	0.207770	
-2.459883	0.042523	-0.105481	
1.234818	-0.080645	-0.037104	
-2.581866	-0.181774	-0.345254	
-1.938211	0.078122	-0.035171	
1.419502	0.382692	0.201726	
2.226988	-0.008673	-0.090719	
-2.770762	-0.303408	-0.084595	
-0.963040	-0.293450	0.103875	
-0.450350	0.102170	0.146873	
1.270221	0.192089	0.000790	
1.718352	0.024855	0.119471	
0.758425	-0.062525	0.061919	
0.122724	0.175529	-0.139767	
-1.735878	0.029469	-0.088125	
0.026238	-0.263191	-0.339624	
0.827390	0.041586	-0.125964	
-1.041322	0.439769	0.237449	
-0.372606	-0.032374	0.024830	
-0.160155	-0.353927	-0.001726	
-3.423475	-0.359554	0.152896	
2.109847	0.235340	0.191938	
-1.506666	0.239832	-0.079884	
4.263818	-0.059749	0.150219	
-1.919469	-0.181093	-0.088712	
2.588663	0.287748	-0.162195	
-4.260871	0.133529	-0.125597	
2.504635	-0.317988	-0.303339	
3.330235	-0.000636	-0.203205	
-3.257379	0.473401	0.255864	
-2.772928	-0.060069	0.134559	
2.343589	-0.390762	0.077455	
-5.243896	-0.400422	0.184395	
4.183748	0.346395	0.217931	
-3.871518	0.256889	-0.146978	
6.054836	-0.123385	0.166924	
-4.157321	-0.267590	-0.219725	
4.600212	0.366690	-0.172588	
-6.034323	0.218076	-0.148389	
4.492851	-0.342121	-0.245335	
5.184637	-0.039940	-0.257451	
-4.843514	0.481047	0.257288	
-4.630047	-0.087770	0.223101	
4.264334	-0.407869	0.140828	
-5.901542	-0.414074	0.184104	
5.219343	0.403242	0.199862	
-5.247993	0.249700	-0.182778	
6.633092	-0.158513	0.178868	
-5.378540	-0.282562	-0.308653	
5.633196	0.396096	-0.182672	
-6.599169	0.274728	-0.153883	
5.453045	-0.331488	-0.157878	
5.879877	-0.062525	-0.269815	
-5.301044	0.436225	0.237246	
-5.450940	-0.120769	0.274933	
5.060676	-0.390060	0.180667	
-5.430888	-0.396331	0.164256	
5.219354	0.407600	0.190658	
-5.595843	0.227296	-0.202903	
6.056955	-0.169894	0.183325	
-5.550959	-0.277204	-0.332892	
5.644656	0.382251	-0.176899	
-6.014496	0.287154	-0.148347	
5.369366	-0.288867	-0.105011	
5.458640	-0.067099	-0.259076	
-4.713690	0.370752	0.203140	
-5.253767	-0.122542	0.275746	
4.810673	-0.353117	0.208003	
-4.788582	-0.364062	0.153840	
5.091951	0.418875	0.263279	
-5.778468	0.188960	-0.234055	
5.279741	-0.176879	0.174959	
-5.552389	-0.339140	-0.332344	
5.465094	0.374456	-0.139809	
-5.230849	0.263925	-0.147126	
5.132979	-0.246239	-0.131434	
4.883379	-0.070681	-0.273732	
-4.081639	0.353709	0.178268	
-4.940212	-0.071396	0.254029	
4.518995	-0.331529	0.234126	
-2.724428	-0.282028	0.100458	
3.545465	0.336199	0.273495	
-4.457417	0.142972	-0.226003	
3.042808	-0.150169	0.163607	
-4.069685	-0.310442	-0.269852	
3.723837	0.297057	-0.101625	
-2.984665	0.200759	-0.122620	
3.438806	-0.157845	-0.129220	
2.920357	-0.053728	-0.224981	
-2.166866	0.244526	0.123085	
-3.207222	-0.019608	0.172663	
2.939011	-0.247692	0.240992	
-0.045808	-0.157887	0.027602	
1.335448	0.202689	0.258327	
-2.404242	0.087260	-0.198100	
0.148687	-0.096074	0.138358	
-1.867842	-0.246736	-0.172304	
1.184595	0.180378	-0.046843	
-0.076628	0.103143	-0.081602	
1.100749	-0.045979	-0.126243	
0.385348	-0.033208	-0.142561	
0.220509	0.098884	0.057560	
-0.827826	0.039720	0.053467	
0.847010	-0.132190	0.232337	
2.854549	-0.002338	-0.054560	
-1.221058	0.032399	0.212726	
0.032245	0.024197	-0.152465	
-2.978822	-0.016683	0.098356	
0.717301	-0.151981	-0.053184	
-1.737256	0.038419	0.021202	
3.071351	-0.019714	-0.027033	
-1.470346	0.076466	-0.118976	
-2.335206	-0.014632	-0.035018	
2.725236	-0.064388	-0.009590	
1.820863	0.096510	-0.088271	
-1.478857	0.001746	0.206813	
5.449047	0.154310	-0.130247	
-3.721755	-0.148892	0.143519	
2.441282	-0.037526	-0.096577	
-5.738695	0.069059	0.054279	
3.265181	-0.040632	0.068149	
-4.465859	-0.099439	0.089347	
5.861288	-0.142956	0.028364	
-3.776158	0.187976	-0.109205	
-4.762224	-0.000983	0.076129	
4.913687	-0.218815	-0.067253	
4.246226	0.142640	-0.226010	
-3.712020	0.135258	0.169506	
7.089188	0.267004	-0.179470	
-5.644996	-0.300297	0.074929	
4.335645	-0.085754	-0.047257	
-7.394897	0.122984	0.026188	
5.242848	0.055517	0.162583	
-6.311313	-0.191312	0.137926	
7.562252	-0.224460	0.063501	
-5.270023	0.264965	-0.100838	
-6.334744	0.005093	0.156278	
6.285351	-0.336112	-0.106794	
5.867295	0.174969	-0.322733	
-5.426606	0.247401	0.135687	
7.241222	0.297811	-0.186997	
-6.464480	-0.375958	0.038963	
5.244596	-0.112154	-0.026038	
-7.387570	0.107738	0.030384	
6.121331	0.097692	0.197832	
-6.719376	-0.203455	0.151004	
7.621218	-0.223707	0.061508	
-5.535851	0.293599	-0.092790	
-6.595800	0.000409	0.172568	
6.444759	-0.397508	-0.127388	
6.210377	0.193652	-0.344672	
-6.180426	0.321882	0.125626	
5.812709	0.241190	-0.152395	
-5.909205	-0.348990	0.054324	
4.923771	-0.118304	-0.046101	
-5.706468	0.017733	0.064873	
5.634610	0.064629	0.156991	
-5.598809	-0.134879	0.127242	
6.034623	-0.131841	0.024043	
-4.511895	0.277697	-0.077450	
-5.456707	-0.016926	0.115435	
5.329137	-0.401233	-0.136031	
5.174668	0.198240	-0.282050	
-5.726435	0.352684	0.151118	
3.225878	0.126185	-0.090119	
-4.137427	-0.228480	0.111958	
3.495457	-0.114502	-0.101924	
-2.898445	-0.113365	0.110319	
3.951685	-0.030627	0.051946	
-3.378392	-0.018558	0.080133	
3.351668	0.020834	-0.029510	
-2.527935	0.234284	-0.046870	
-3.261206	-0.045779	0.005622	
3.250875	-0.358160	-0.140871	
3.094325	0.185335	-0.155913	
-4.166481	0.342832	0.205230	
0.141758	-0.007017	-0.019312	
-1.633684	-0.051183	0.182962	
1.376665	-0.112086	-0.173221	
0.301812	-0.238317	0.145684	
1.570823	-0.150472	-0.084166	
-0.713419	0.103108	0.027549	
0.297367	0.189172	-0.077228	
-0.106596	0.181975	0.000483	
-0.570771	-0.082838	-0.121227	
0.703761	-0.281276	-0.145034	
0.520555	0.150682	-0.003160	
-1.888269	0.298251	0.266670	
-2.837292	-0.128585	0.045107	
1.043374	0.140717	0.239906	
-0.927188	-0.117205	-0.238728	
3.291827	-0.325938	0.161241	
-0.938059	-0.258130	-0.216587	
1.833962	0.201437	-0.017862	
-2.556817	0.339540	-0.107011	
2.259257	0.133910	0.058515	
2.087586	-0.124152	-0.235092	
-1.850828	-0.181795	-0.147180	
-2.033909	0.094507	0.143094	
0.628087	0.225694	0.314597	
-5.249723	-0.221854	0.093427	
3.415117	0.312503	0.270460	
-2.967124	-0.129770	-0.286497	
5.646337	-0.371082	0.160014	
-3.096781	-0.334078	-0.321192	
3.887563	0.265656	-0.050499	
-4.839265	0.455953	-0.117544	
4.181636	0.098541	0.116472	
4.305105	-0.164875	-0.319531	
-4.042570	-0.075656	-0.146377	
-4.177793	0.026045	0.260904	
2.937497	0.138617	0.340363	
-6.707192	-0.275769	0.114412	
5.074533	0.435954	0.268734	
-4.359998	-0.143046	-0.316605	
7.012029	-0.386717	0.152381	
-4.521046	-0.370868	-0.382100	
5.166485	0.292405	-0.068139	
-6.253032	0.533872	-0.110582	
5.328395	0.082882	0.162245	
5.730172	-0.198885	-0.363097	
-5.524130	0.004967	-0.142108	
-5.572945	-0.040436	0.334553	
4.626731	0.065642	0.350305	
-3.515158	-0.128955	-0.056455	
2.338741	0.156228	0.145984	
-1.408230	-0.006366	-0.245462	
3.717848	-0.320856	0.254854	
-1.576685	-0.131407	-0.205815	
2.036579	0.116763	-0.043521	
-3.148169	0.378427	-0.091191	
2.062108	0.076599	0.056206	
2.683012	-0.093543	-0.186055	
-2.625250	-0.106772	-0.056011	
-2.544738	-0.034494	0.144622	
1.979942	0.094375	0.282844	
-0.673070	-0.009707	-0.124979	
0.080564	-0.043075	0.181095	
0.921684	0.085351	-0.221818	
0.722290	-0.213429	0.269502	
0.839234	-0.043909	-0.093631	
-0.532491	-0.016137	-0.003575	
-0.422062	0.184273	-0.077657	
-0.691090	0.083678	-0.038862	
0.057425	-0.028642	-0.082130	
-0.187626	-0.185065	-0.068575	
0.021564	0.058843	-0.037988	
-0.136421	0.127818	0.298618	
2.192041	0.119112	-0.146928	
-2.139948	-0.185876	0.154699	
3.112761	0.076705	-0.214081	
-2.337134	-0.152549	0.179244	
3.162434	-0.057629	0.014202	
-2.998988	-0.105966	0.038604	
2.320916	0.033116	-0.006410	
-3.359627	0.194466	-0.099708	
-2.534503	-0.018083	0.026374	
2.230988	-0.434622	-0.111563	
2.552292	0.183753	-0.183734	
-2.201232	0.347575	0.349300	
5.413921	0.343805	-0.116953	
-4.689152	-0.440457	0.145049	
5.604574	-0.065609	-0.084772	
-5.754980	-0.222880	0.099662	
5.774566	-0.103072	0.107120	
-5.761471	-0.133406	0.064030	
5.378896	-0.157687	-0.011390	
-6.274711	0.355243	-0.123577	
-5.417600	0.070272	0.104935	
4.967746	-0.794024	-0.197194	
5.379046	0.410625	-0.251624	
-4.620835	0.737191	0.264714	
4.374477	0.318719	-0.086300	
-3.059539	-0.331102	0.176736	
3.850043	-0.109535	-0.109442	
-4.906333	-0.270024	0.103098	
4.112299	-0.163116	0.019575	
-4.198694	-0.082926	0.042111	
4.158729	-0.098658	-0.022932	
-4.815713	0.350626	-0.062378	
-4.031743	0.043560	0.041527	
3.422689	-0.726535	-0.213049	
3.961832	0.379669	-0.166763	
-2.868048	0.689322	0.277816	
2.579809	0.259438	-0.049911	
-0.783893	-0.157267	0.193382	
1.378418	-0.166687	-0.145349	
-3.245627	-0.316249	0.102295	
1.680307	-0.223285	-0.091220	
-1.813257	-0.014991	0.017226	
2.106678	0.016428	-0.022528	
-2.472864	0.337278	0.030453	
-1.873112	-0.015647	-0.044723	
1.113865	-0.590222	-0.227226	
1.804828	0.295511	-0.053397	
-0.475150	0.575693	0.290998	
0.335940	0.180344	-0.009880	
1.760272	0.048895	0.191991	
-1.452239	-0.235877	-0.173609	
-1.066289	-0.343220	0.094191	
-1.201506	-0.266969	-0.209657	
1.031012	0.060789	-0.006229	
-0.437371	0.162010	-0.009729	
0.405922	0.315533	0.143839	
0.700987	-0.098728	-0.139605	
-1.529209	-0.393481	-0.237052	
-0.701380	0.167956	0.068081	
2.153862	0.402748	0.287660	
-2.055243	0.091474	0.028997	
4.153052	0.252278	0.174627	
-4.205347	-0.306983	-0.188159	
1.318273	-0.338965	0.078662	
-4.128986	-0.288116	-0.319187	
3.871705	0.133209	-0.024849	
-3.052685	0.313341	0.015012	
3.372636	0.288293	0.259639	
3.278668	-0.194251	-0.228465	
-3.994682	-0.173903	-0.241447	
-3.108516	0.018995	0.176246	
4.551123	0.204629	0.268924	
-4.211053	0.007666	0.061405	
5.896435	0.404742	0.151884	
-6.293897	-0.363726	-0.187840	
3.503898	-0.307408	0.059558	
-6.514340	-0.291498	-0.400106	
6.094772	0.188040	-0.037456	
-5.192062	0.438560	0.044981	
5.805016	0.262609	0.353760	
5.333180	-0.278560	-0.297827	
-5.705096	-0.001543	-0.245214	
-4.891955	-0.108064	0.251694	
6.175102	0.049182	0.245162	
-5.665302	-0.049378	0.082306	
6.529436	0.456295	0.134959	
-7.114798	-0.386702	-0.172603	
5.005728	-0.267090	0.042489	
-7.688775	-0.284314	-0.431304	
7.078110	0.208546	-0.045497	
-6.285983	0.500835	0.068514	
7.018366	0.245470	0.400600	
6.315298	-0.318926	-0.334394	
-6.185738	0.050675	-0.252405	
-5.576275	-0.163253	0.281150	
6.569934	0.007843	0.226185	
-6.014162	-0.059170	0.089045	
5.855522	0.382529	0.126730	
-6.374009	-0.362695	-0.142417	
5.409717	-0.239502	0.031344	
-7.244567	-0.266283	-0.400190	
6.515400	0.183204	-0.052076	
-6.002342	0.473405	0.074509	
6.606517	0.236828	0.384039	
5.910212	-0.290229	-0.327986	
-5.307412	-0.044130	-0.258474	
-4.965810	-0.120029	0.262918	
5.610933	0.106072	0.212558	
-5.132550	-0.015899	0.082935	
4.066460	0.202363	0.120142	
-4.298281	-0.293996	-0.099232	
4.589347	-0.233534	0.026133	
-5.320660	-0.228223	-0.312346	
4.621365	0.114319	-0.059311	
-4.448975	0.356689	0.058871	
4.724401	0.229061	0.307211	
4.243255	-0.193092	-0.276895	
-3.364705	-0.246516	-0.251242	
-3.267900	0.005868	0.207239	
3.588243	0.302961	0.196495	
-3.253959	0.066661	0.068245	
1.616062	-0.034627	0.105100	
-1.482772	-0.197796	-0.048873	
2.784012	-0.240093	0.024060	
-2.496126	-0.161052	-0.189374	
1.971352	0.017323	-0.066505	
-2.093325	0.178795	0.026201	
1.979271	0.215229	0.190267	
1.803852	-0.054490	-0.189802	
-0.887846	-0.482305	-0.220226	
-0.964687	0.169075	0.129936	
1.024165	0.523280	0.170971	
-0.838167	0.164140	0.049767	
-1.012204	-0.276571	0.076599	
1.440130	-0.096350	-0.000111	
0.463792	-0.242390	0.022388	
0.572278	-0.065165	-0.057350	
-0.836376	-0.088317	-0.071438	
0.507055	-0.020737	-0.014346	
-0.938056	0.195579	0.058804	
-0.822958	0.089634	-0.082776	
1.611756	-0.689533	-0.164370	
1.427034	0.324100	0.046232	
-1.574283	0.705611	0.136601	
1.615078	0.253760	0.031583	
-3.418817	-0.485309	0.037555	
3.981672	-0.007545	0.038056	
-1.862632	-0.230633	0.019811	
3.376861	0.047029	0.062257	
-3.358259	-0.186463	-0.073307	
2.888223	-0.206212	-0.053733	
-3.496924	0.175089	-0.065099	
-3.147745	0.211554	0.024807	
3.747033	-0.837981	-0.092525	
3.489076	0.443396	-0.030296	
-3.813565	0.823314	0.100892	
3.641773	0.317800	0.016693	
-5.243219	-0.631179	-0.005717	
5.768461	0.059993	0.055971	
-3.731905	-0.206334	0.013708	
5.529714	0.152544	0.155151	
-5.256895	-0.264993	-0.074425	
4.677404	-0.348617	-0.080938	
-5.322353	0.157943	-0.166110	
-4.790634	0.294328	0.115272	
5.207182	-0.917075	-0.016144	
4.884542	0.514178	-0.089140	
-5.364070	0.871412	0.075680	
3.222041	0.238939	0.009580	
-4.518162	-0.494432	-0.062885	
4.880553	0.107722	-0.005673	
-3.142256	-0.136916	-0.030470	
5.067309	0.154621	0.172415	
-4.608374	-0.245238	-0.093594	
3.948454	-0.303048	0.000065	
-4.508844	0.118755	-0.198347	
-3.848849	0.238343	0.133368	
4.109619	-0.695916	0.078219	
3.724271	0.383601	-0.112004	
-4.325762	0.633570	0.109324	
-1.036710	0.027932	0.032834	
0.154857	-0.068305	-0.085095	
-0.014036	0.027017	0.019719	
1.277138	-0.112247	-0.023249	
0.600731	0.027079	-0.003668	
-0.037838	-0.057851	-0.138505	
-0.651260	-0.014821	0.102841	
0.250785	0.002901	0.062571	
0.977666	0.084210	-0.141166	
-0.846041	-0.144849	-0.042087	
-1.300317	0.042707	0.146522	
0.625022	0.186226	0.069282	
-5.526764	-0.075052	0.091983	
5.158154	0.311204	-0.006594	
-5.261909	-0.102744	0.056885	
5.906598	-0.198220	-0.042070	
-4.266225	-0.164861	-0.134224	
4.856839	0.088979	-0.110866	
-5.502302	0.280595	0.119730	
5.328553	-0.085836	0.290659	
6.035392	-0.030009	-0.382247	
-6.040114	0.248971	-0.249821	
-6.543824	-0.213135	0.351520	
5.855602	-0.059893	0.015046	
-3.997840	-0.011978	0.093751	
4.163632	0.210628	-0.011957	
-4.543831	-0.077304	0.121486	
4.497467	-0.199093	-0.033792	
-3.258559	-0.100772	-0.087842	
3.775273	0.046122	-0.109346	
-4.312226	0.175928	0.074735	
4.473891	-0.136800	0.262025	
5.041774	0.057867	-0.360448	
-5.199336	0.205525	-0.251253	
-5.691438	-0.171280	0.348896	
5.051193	0.001158	-0.046254	
-1.503927	0.078536	0.085984	
2.163745	0.030835	-0.041382	
-2.823648	-0.028406	0.158838	
2.095326	-0.174372	-0.030537	
-1.372733	0.003253	-0.014532	
1.680151	-0.040282	-0.112240	
-2.075084	0.007826	0.028208	
2.674620	-0.148085	0.173401	
2.978806	0.153419	-0.262228	
-3.281737	0.063755	-0.185224	
-3.700058	-0.061831	0.285250	
3.164540	0.115353	-0.085538	
1.374722	0.175319	0.077954	
-0.280255	-0.177736	-0.074768	
-0.560187	0.018589	0.179701	
-0.751431	-0.126034	-0.021073	
0.881532	0.134685	0.063357	
-0.904488	-0.147689	-0.116845	
0.681612	-0.183847	-0.029920	
0.382185	-0.130156	0.051537	
0.307288	0.241169	-0.123499	
-0.786283	-0.116415	-0.078203	
-1.037945	0.071163	0.187952	
0.693250	0.240954	-0.116194	
4.156818	0.262215	0.072666	
-2.722141	-0.376531	-0.104945	
1.911974	0.051272	0.179396	
-3.596618	-0.061149	-0.003404	
3.114251	0.274996	0.131809	
-3.501989	-0.257385	-0.123229	
3.502269	-0.366767	-0.093788	
