2.4	0.0120017
2.401	0.0118708
2.402	0.0117411
2.403	0.0116126
2.404	0.0114852
2.405	0.0113589
2.406	0.0112337
2.407	0.0111097
2.408	0.0109868
2.409	0.010865
2.41	0.0107443
2.411	0.0106247
2.412	0.0105062
2.413	0.0103887
2.414	0.0102724
2.415	0.0101571
2.416	0.0100428
2.417	0.00992962
2.418	0.00981747
2.419	0.00970635
2.42	0.00959627
2.421	0.00948721
2.422	0.00937917
2.423	0.00927213
2.424	0.0091661
2.425	0.00906107
2.426	0.00895702
2.427	0.00885396
2.428	0.00875187
2.429	0.00865075
2.43	0.00855059
2.431	0.00845139
2.432	0.00835313
2.433	0.00825582
2.434	0.00815944
2.435	0.00806399
2.436	0.00796947
2.437	0.00787586
2.438	0.00778315
2.439	0.00769135
2.44	0.00760045
2.441	0.00751044
2.442	0.0074213
2.443	0.00733305
2.444	0.00724566
2.445	0.00715914
2.446	0.00707348
2.447	0.00698866
2.448	0.00690469
2.449	0.00682156
2.45	0.00673926
2.451	0.00665757
2.452	0.00657627
2.453	0.00649535
2.454	0.00641484
2.455	0.00633471
2.456	0.00625498
2.457	0.00617565
2.458	0.00609673
2.459	0.0060182
2.46	0.00594009
2.461	0.00586238
2.462	0.00578508
2.463	0.00570819
2.464	0.00563171
2.465	0.00555566
2.466	0.00548002
2.467	0.0054048
2.468	0.00533
2.469	0.00525563
2.47	0.00518168
2.471	0.00510817
2.472	0.00503508
2.473	0.00496243
2.474	0.00489022
2.475	0.00481844
2.476	0.0047471
2.477	0.0046762
2.478	0.00460575
2.479	0.00453574
2.48	0.00446618
2.481	0.00439707
2.482	0.00432841
2.483	0.00426021
2.484	0.00419247
2.485	0.00412518
2.486	0.00405835
2.487	0.00399199
2.488	0.00392609
2.489	0.00386066
2.49	0.0037957
2.491	0.00373121
2.492	0.00366719
2.493	0.00360365
2.494	0.00354059
2.495	0.00347801
2.496	0.00341591
2.497	0.00335429
2.498	0.00329316
2.499	0.00323252
2.5	0.00317237
2.501	0.00311271
2.502	0.00305355
2.503	0.00299488
2.504	0.00293672
2.505	0.00287905
2.506	0.00282189
2.507	0.00276523
2.508	0.00270908
2.509	0.00265345
2.51	0.00259832
2.511	0.0025437
2.512	0.00248961
2.513	0.00243603
2.514	0.00238297
2.515	0.00233043
2.516	0.00227842
2.517	0.00222694
2.518	0.00217598
2.519	0.00212556
2.52	0.00207567
2.521	0.00202631
2.522	0.00197749
2.523	0.00192921
2.524	0.00188147
2.525	0.00183428
2.526	0.00178763
2.527	0.00174153
2.528	0.00169598
2.529	0.00165099
2.53	0.00160654
2.531	0.00156266
2.532	0.00151933
2.533	0.00147656
2.534	0.00143436
2.535	0.00139272
2.536	0.00135165
2.537	0.00131114
2.538	0.00127121
2.539	0.00123185
2.54	0.00119307
2.541	0.00115487
2.542	0.00111724
2.543	0.0010802
2.544	0.00104374
2.545	0.00100787
2.546	0.000972586
2.547	0.000937893
2.548	0.000903793
2.549	0.000870287
2.55	0.000837379
2.551	0.000805069
2.552	0.000773361
2.553	0.000742256
2.554	0.000711756
2.555	0.000681864
2.556	0.000652582
2.557	0.000623911
2.558	0.000595854
2.559	0.000568413
2.56	0.000541591
2.561	0.000515389
2.562	0.000489809
2.563	0.000464854
2.564	0.000440525
2.565	0.000416826
2.566	0.000393757
2.567	0.000371321
2.568	0.000349521
2.569	0.000328357
2.57	0.000307834
2.571	0.000287951
2.572	0.000268713
2.573	0.00025012
2.574	0.000232175
2.575	0.00021488
2.576	0.000198238
2.577	0.00018225
2.578	0.000166918
2.579	0.000152245
2.58	0.000138232
2.581	0.000124882
2.582	0.000112198
2.583	0.00010018
2.584	8.88313e-05
2.585	7.81541e-05
2.586	6.81503e-05
2.587	5.88222e-05
2.588	5.01717e-05
2.589	4.2201e-05
2.59	3.49123e-05
2.591	2.83077e-05
2.592	2.23892e-05
2.593	1.71591e-05
2.594	1.26194e-05
2.595	8.77236e-06
2.596	5.61998e-06
2.597	3.16443e-06
2.598	1.40783e-06
2.599	3.52312e-07
2.6	-1.05038e-15
