0.000000	100.000000	0.000000	1.440000	-2.590977	-1.150977
517.000000	inf	-nan	1.440000	-2.590977	-nan
518.000000	inf	-nan	1.440000	-2.590977	-nan
519.000000	inf	-nan	1.440000	-2.590977	-nan
520.000000	inf	-nan	1.440000	-2.590977	-nan
521.000000	inf	-nan	1.440000	-2.590977	-nan
522.000000	inf	-nan	1.440000	-2.590977	-nan
523.000000	inf	-nan	1.440000	-2.590977	-nan
524.000000	inf	-nan	1.440000	-2.590977	-nan
525.000000	inf	-nan	1.440000	-2.590977	-nan
526.000000	inf	-nan	1.440000	-2.590977	-nan
527.000000	inf	-nan	1.440000	-2.590977	-nan
528.000000	inf	-nan	1.440000	-2.590977	-nan
529.000000	inf	-nan	1.440000	-2.590977	-nan
530.000000	inf	-nan	1.440000	-2.590977	-nan
531.000000	inf	-nan	1.440000	-2.590977	-nan
532.000000	inf	-nan	1.440000	-2.590977	-nan
533.000000	inf	-nan	1.440000	-2.590977	-nan
534.000000	inf	-nan	1.440000	-2.590977	-nan
535.000000	inf	-nan	1.440000	-2.590977	-nan
536.000000	inf	-nan	1.440000	-2.590977	-nan
537.000000	inf	-nan	1.440000	-2.590977	-nan
538.000000	inf	-nan	1.440000	-2.590977	-nan
539.000000	inf	-nan	1.440000	-2.590977	-nan
540.000000	inf	-nan	1.440000	-2.590977	-nan
541.000000	inf	-nan	1.440000	-2.590977	-nan
542.000000	inf	-nan	1.440000	-2.590977	-nan
543.000000	inf	-nan	1.440000	-2.590977	-nan
544.000000	inf	-nan	1.440000	-2.590977	-nan
545.000000	inf	-nan	1.440000	-2.590977	-nan
546.000000	inf	-nan	1.440000	-2.590977	-nan
547.000000	inf	-nan	1.440000	-2.590977	-nan
548.000000	inf	-nan	1.440000	-2.590977	-nan
549.000000	inf	-nan	1.440000	-2.590977	-nan
550.000000	inf	-nan	1.440000	-2.590977	-nan
551.000000	inf	-nan	1.440000	-2.590977	-nan
552.000000	inf	-nan	1.440000	-2.590977	-nan
553.000000	inf	-nan	1.440000	-2.590977	-nan
554.000000	inf	-nan	1.440000	-2.590977	-nan
555.000000	inf	-nan	1.440000	-2.590977	-nan
556.000000	inf	-nan	1.440000	-2.590977	-nan
557.000000	inf	-nan	1.440000	-2.590977	-nan
558.000000	inf	-nan	1.440000	-2.590977	-nan
559.000000	inf	-nan	1.440000	-2.590977	-nan
560.000000	inf	-nan	1.440000	-2.590977	-nan
561.000000	inf	-nan	1.440000	-2.590977	-nan
562.000000	inf	-nan	1.440000	-2.590977	-nan
563.000000	inf	-nan	1.440000	-2.590977	-nan
564.000000	inf	-nan	1.440000	-2.590977	-nan
565.000000	inf	-nan	1.440000	-2.590977	-nan
566.000000	inf	-nan	1.440000	-2.590977	-nan
567.000000	inf	-nan	1.440000	-2.590977	-nan
568.000000	inf	-nan	1.440000	-2.590977	-nan
569.000000	inf	-nan	1.440000	-2.590977	-nan
570.000000	inf	-nan	1.440000	-2.590977	-nan
571.000000	inf	-nan	1.440000	-2.590977	-nan
572.000000	inf	-nan	1.440000	-2.590977	-nan
573.000000	inf	-nan	1.440000	-2.590977	-nan
574.000000	inf	-nan	1.440000	-2.590977	-nan
575.000000	inf	-nan	1.440000	-2.590977	-nan
576.000000	inf	-nan	1.440000	-2.590977	-nan
577.000000	inf	-nan	1.440000	-2.590977	-nan
578.000000	inf	-nan	1.440000	-2.590977	-nan
579.000000	inf	-nan	1.440000	-2.590977	-nan
580.000000	inf	-nan	1.440000	-2.590977	-nan
581.000000	inf	-nan	1.440000	-2.590977	-nan
582.000000	inf	-nan	1.440000	-2.590977	-nan
583.000000	inf	-nan	1.440000	-2.590977	-nan
584.000000	inf	-nan	1.440000	-2.590977	-nan
585.000000	inf	-nan	1.440000	-2.590977	-nan
586.000000	inf	-nan	1.440000	-2.590977	-nan
587.000000	inf	-nan	1.440000	-2.590977	-nan
588.000000	inf	-nan	1.440000	-2.590977	-nan
589.000000	inf	-nan	1.440000	-2.590977	-nan
590.000000	inf	-nan	1.440000	-2.590977	-nan
591.000000	inf	-nan	1.440000	-2.590977	-nan
592.000000	inf	-nan	1.440000	-2.590977	-nan
593.000000	inf	-nan	1.440000	-2.590977	-nan
594.000000	inf	-nan	1.440000	-2.590977	-nan
595.000000	inf	-nan	1.440000	-2.590977	-nan
596.000000	inf	-nan	1.440000	-2.590977	-nan
597.000000	inf	-nan	1.440000	-2.590977	-nan
598.000000	inf	-nan	1.440000	-2.590977	-nan
599.000000	inf	-nan	1.440000	-2.590977	-nan
600.000000	inf	-nan	1.440000	-2.590977	-nan
601.000000	inf	-nan	1.440000	-2.590977	-nan
602.000000	inf	-nan	1.440000	-2.590977	-nan
603.000000	inf	-nan	1.440000	-2.590977	-nan
604.000000	inf	-nan	1.440000	-2.590977	-nan
605.000000	inf	-nan	1.440000	-2.590977	-nan
606.000000	inf	-nan	1.440000	-2.590977	-nan
607.000000	inf	-nan	1.440000	-2.590977	-nan
608.000000	inf	-nan	1.440000	-2.590977	-nan
609.000000	inf	-nan	1.440000	-2.590977	-nan
610.000000	inf	-nan	1.440000	-2.590977	-nan
611.000000	inf	-nan	1.440000	-2.590977	-nan
612.000000	inf	-nan	1.440000	-2.590977	-nan
613.000000	inf	-nan	1.440000	-2.590977	-nan
614.000000	inf	-nan	1.440000	-2.590977	-nan
615.000000	inf	-nan	1.440000	-2.590977	-nan
616.000000	inf	-nan	1.440000	-2.590977	-nan
617.000000	inf	-nan	1.440000	-2.590977	-nan
618.000000	inf	-nan	1.440000	-2.590977	-nan
619.000000	inf	-nan	1.440000	-2.590977	-nan
620.000000	inf	-nan	1.440000	-2.590977	-nan
621.000000	inf	-nan	1.440000	-2.590977	-nan
622.000000	inf	-nan	1.440000	-2.590977	-nan
623.000000	inf	-nan	1.440000	-2.590977	-nan
624.000000	inf	-nan	1.440000	-2.590977	-nan
625.000000	inf	-nan	1.440000	-2.590977	-nan
626.000000	inf	-nan	1.440000	-2.590977	-nan
627.000000	inf	-nan	1.440000	-2.590977	-nan
628.000000	inf	-nan	1.440000	-2.590977	-nan
629.000000	inf	-nan	1.440000	-2.590977	-nan
630.000000	inf	-nan	1.440000	-2.590977	-nan
631.000000	inf	-nan	1.440000	-2.590977	-nan
632.000000	inf	-nan	1.440000	-2.590977	-nan
633.000000	inf	-nan	1.440000	-2.590977	-nan
634.000000	inf	-nan	1.440000	-2.590977	-nan
635.000000	inf	-nan	1.440000	-2.590977	-nan
636.000000	inf	-nan	1.440000	-2.590977	-nan
637.000000	inf	-nan	1.440000	-2.590977	-nan
638.000000	inf	-nan	1.440000	-2.590977	-nan
639.000000	inf	-nan	1.440000	-2.590977	-nan
640.000000	inf	-nan	1.440000	-2.590977	-nan
641.000000	inf	-nan	1.440000	-2.590977	-nan
642.000000	inf	-nan	1.440000	-2.590977	-nan
643.000000	inf	-nan	1.440000	-2.590977	-nan
644.000000	inf	-nan	1.440000	-2.590977	-nan
645.000000	inf	-nan	1.440000	-2.590977	-nan
646.000000	inf	-nan	1.440000	-2.590977	-nan
647.000000	inf	-nan	1.440000	-2.590977	-nan
648.000000	inf	-nan	1.440000	-2.590977	-nan
649.000000	inf	-nan	1.440000	-2.590977	-nan
650.000000	inf	-nan	1.440000	-2.590977	-nan
651.000000	inf	-nan	1.440000	-2.590977	-nan
652.000000	inf	-nan	1.440000	-2.590977	-nan
653.000000	inf	-nan	1.440000	-2.590977	-nan
654.000000	inf	-nan	1.440000	-2.590977	-nan
655.000000	inf	-nan	1.440000	-2.590977	-nan
656.000000	inf	-nan	1.440000	-2.590977	-nan
657.000000	inf	-nan	1.440000	-2.590977	-nan
658.000000	inf	-nan	1.440000	-2.590977	-nan
659.000000	inf	-nan	1.440000	-2.590977	-nan
660.000000	inf	-nan	1.440000	-2.590977	-nan
661.000000	inf	-nan	1.440000	-2.590977	-nan
662.000000	inf	-nan	1.440000	-2.590977	-nan
663.000000	inf	-nan	1.440000	-2.590977	-nan
664.000000	inf	-nan	1.440000	-2.590977	-nan
665.000000	inf	-nan	1.440000	-2.590977	-nan
666.000000	inf	-nan	1.440000	-2.590977	-nan
667.000000	inf	-nan	1.440000	-2.590977	-nan
668.000000	inf	-nan	1.440000	-2.590977	-nan
669.000000	inf	-nan	1.440000	-2.590977	-nan
670.000000	inf	-nan	1.440000	-2.590977	-nan
671.000000	inf	-nan	1.440000	-2.590977	-nan
672.000000	inf	-nan	1.440000	-2.590977	-nan
673.000000	inf	-nan	1.440000	-2.590977	-nan
674.000000	inf	-nan	1.440000	-2.590977	-nan
675.000000	inf	-nan	1.440000	-2.590977	-nan
676.000000	inf	-nan	1.440000	-2.590977	-nan
677.000000	inf	-nan	1.440000	-2.590977	-nan
678.000000	inf	-nan	1.440000	-2.590977	-nan
679.000000	inf	-nan	1.440000	-2.590977	-nan
680.000000	inf	-nan	1.440000	-2.590977	-nan
681.000000	inf	-nan	1.440000	-2.590977	-nan
682.000000	inf	-nan	1.440000	-2.590977	-nan
683.000000	inf	-nan	1.440000	-2.590977	-nan
684.000000	inf	-nan	1.440000	-2.590977	-nan
685.000000	inf	-nan	1.440000	-2.590977	-nan
686.000000	inf	-nan	1.440000	-2.590977	-nan
687.000000	inf	-nan	1.440000	-2.590977	-nan
688.000000	inf	-nan	1.440000	-2.590977	-nan
689.000000	inf	-nan	1.440000	-2.590977	-nan
690.000000	inf	-nan	1.440000	-2.590977	-nan
691.000000	inf	-nan	1.440000	-2.590977	-nan
692.000000	inf	-nan	1.440000	-2.590977	-nan
693.000000	inf	-nan	1.440000	-2.590977	-nan
694.000000	inf	-nan	1.440000	-2.590977	-nan
695.000000	inf	-nan	1.440000	-2.590977	-nan
696.000000	inf	-nan	1.440000	-2.590977	-nan
697.000000	inf	-nan	1.440000	-2.590977	-nan
698.000000	inf	-nan	1.440000	-2.590977	-nan
699.000000	inf	-nan	1.440000	-2.590977	-nan
700.000000	inf	-nan	1.440000	-2.590977	-nan
701.000000	inf	-nan	1.440000	-2.590977	-nan
702.000000	inf	-nan	1.440000	-2.590977	-nan
703.000000	inf	-nan	1.440000	-2.590977	-nan
704.000000	inf	-nan	1.440000	-2.590977	-nan
705.000000	inf	-nan	1.440000	-2.590977	-nan
706.000000	inf	-nan	1.440000	-2.590977	-nan
707.000000	inf	-nan	1.440000	-2.590977	-nan
708.000000	inf	-nan	1.440000	-2.590977	-nan
709.000000	inf	-nan	1.440000	-2.590977	-nan
710.000000	inf	-nan	1.440000	-2.590977	-nan
711.000000	inf	-nan	1.440000	-2.590977	-nan
712.000000	inf	-nan	1.440000	-2.590977	-nan
713.000000	inf	-nan	1.440000	-2.590977	-nan
714.000000	inf	-nan	1.440000	-2.590977	-nan
715.000000	inf	-nan	1.440000	-2.590977	-nan
716.000000	inf	-nan	1.440000	-2.590977	-nan
717.000000	inf	-nan	1.440000	-2.590977	-nan
718.000000	inf	-nan	1.440000	-2.590977	-nan
719.000000	inf	-nan	1.440000	-2.590977	-nan
720.000000	inf	-nan	1.440000	-2.590977	-nan
721.000000	inf	-nan	1.440000	-2.590977	-nan
722.000000	inf	-nan	1.440000	-2.590977	-nan
723.000000	inf	-nan	1.440000	-2.590977	-nan
724.000000	inf	-nan	1.440000	-2.590977	-nan
725.000000	inf	-nan	1.440000	-2.590977	-nan
726.000000	inf	-nan	1.440000	-2.590977	-nan
727.000000	inf	-nan	1.440000	-2.590977	-nan
728.000000	inf	-nan	1.440000	-2.590977	-nan
729.000000	inf	-nan	1.440000	-2.590977	-nan
730.000000	inf	-nan	1.440000	-2.590977	-nan
731.000000	inf	-nan	1.440000	-2.590977	-nan
732.000000	inf	-nan	1.440000	-2.590977	-nan
733.000000	inf	-nan	1.440000	-2.590977	-nan
734.000000	inf	-nan	1.440000	-2.590977	-nan
735.000000	inf	-nan	1.440000	-2.590977	-nan
736.000000	inf	-nan	1.440000	-2.590977	-nan
737.000000	inf	-nan	1.440000	-2.590977	-nan
738.000000	inf	-nan	1.440000	-2.590977	-nan
739.000000	inf	-nan	1.440000	-2.590977	-nan
740.000000	inf	-nan	1.440000	-2.590977	-nan
741.000000	inf	-nan	1.440000	-2.590977	-nan
742.000000	inf	-nan	1.440000	-2.590977	-nan
743.000000	inf	-nan	1.440000	-2.590977	-nan
744.000000	inf	-nan	1.440000	-2.590977	-nan
745.000000	inf	-nan	1.440000	-2.590977	-nan
746.000000	inf	-nan	1.440000	-2.590977	-nan
747.000000	inf	-nan	1.440000	-2.590977	-nan
748.000000	inf	-nan	1.440000	-2.590977	-nan
749.000000	inf	-nan	1.440000	-2.590977	-nan
750.000000	inf	-nan	1.440000	-2.590977	-nan
751.000000	inf	-nan	1.440000	-2.590977	-nan
752.000000	inf	-nan	1.440000	-2.590977	-nan
753.000000	inf	-nan	1.440000	-2.590977	-nan
754.000000	inf	-nan	1.440000	-2.590977	-nan
755.000000	inf	-nan	1.440000	-2.590977	-nan
756.000000	inf	-nan	1.440000	-2.590977	-nan
757.000000	inf	-nan	1.440000	-2.590977	-nan
758.000000	inf	-nan	1.440000	-2.590977	-nan
759.000000	inf	-nan	1.440000	-2.590977	-nan
760.000000	inf	-nan	1.440000	-2.590977	-nan
761.000000	inf	-nan	1.440000	-2.590977	-nan
762.000000	inf	-nan	1.440000	-2.590977	-nan
763.000000	inf	-nan	1.440000	-2.590977	-nan
764.000000	inf	-nan	1.440000	-2.590977	-nan
765.000000	inf	-nan	1.440000	-2.590977	-nan
766.000000	inf	-nan	1.440000	-2.590977	-nan
767.000000	inf	-nan	1.440000	-2.590977	-nan
768.000000	inf	-nan	1.440000	-2.590977	-nan
769.000000	inf	-nan	1.440000	-2.590977	-nan
770.000000	inf	-nan	1.440000	-2.590977	-nan
771.000000	inf	-nan	1.440000	-2.590977	-nan
772.000000	inf	-nan	1.440000	-2.590977	-nan
773.000000	inf	-nan	1.440000	-2.590977	-nan
774.000000	inf	-nan	1.440000	-2.590977	-nan
775.000000	inf	-nan	1.440000	-2.590977	-nan
776.000000	inf	-nan	1.440000	-2.590977	-nan
777.000000	inf	-nan	1.440000	-2.590977	-nan
778.000000	inf	-nan	1.440000	-2.590977	-nan
779.000000	inf	-nan	1.440000	-2.590977	-nan
780.000000	inf	-nan	1.440000	-2.590977	-nan
781.000000	inf	-nan	1.440000	-2.590977	-nan
782.000000	inf	-nan	1.440000	-2.590977	-nan
783.000000	inf	-nan	1.440000	-2.590977	-nan
784.000000	inf	-nan	1.440000	-2.590977	-nan
785.000000	inf	-nan	1.440000	-2.590977	-nan
786.000000	inf	-nan	1.440000	-2.590977	-nan
787.000000	inf	-nan	1.440000	-2.590977	-nan
788.000000	inf	-nan	1.440000	-2.590977	-nan
789.000000	inf	-nan	1.440000	-2.590977	-nan
790.000000	inf	-nan	1.440000	-2.590977	-nan
791.000000	inf	-nan	1.440000	-2.590977	-nan
792.000000	inf	-nan	1.440000	-2.590977	-nan
793.000000	inf	-nan	1.440000	-2.590977	-nan
794.000000	inf	-nan	1.440000	-2.590977	-nan
795.000000	inf	-nan	1.440000	-2.590977	-nan
796.000000	inf	-nan	1.440000	-2.590977	-nan
797.000000	inf	-nan	1.440000	-2.590977	-nan
798.000000	inf	-nan	1.440000	-2.590977	-nan
799.000000	inf	-nan	1.440000	-2.590977	-nan
800.000000	inf	-nan	1.440000	-2.590977	-nan
801.000000	inf	-nan	1.440000	-2.590977	-nan
802.000000	inf	-nan	1.440000	-2.590977	-nan
803.000000	inf	-nan	1.440000	-2.590977	-nan
804.000000	inf	-nan	1.440000	-2.590977	-nan
805.000000	inf	-nan	1.440000	-2.590977	-nan
806.000000	inf	-nan	1.440000	-2.590977	-nan
807.000000	inf	-nan	1.440000	-2.590977	-nan
808.000000	inf	-nan	1.440000	-2.590977	-nan
809.000000	inf	-nan	1.440000	-2.590977	-nan
810.000000	inf	-nan	1.440000	-2.590977	-nan
811.000000	inf	-nan	1.440000	-2.590977	-nan
812.000000	inf	-nan	1.440000	-2.590977	-nan
813.000000	inf	-nan	1.440000	-2.590977	-nan
814.000000	inf	-nan	1.440000	-2.590977	-nan
815.000000	inf	-nan	1.440000	-2.590977	-nan
816.000000	inf	-nan	1.440000	-2.590977	-nan
817.000000	inf	-nan	1.440000	-2.590977	-nan
818.000000	inf	-nan	1.440000	-2.590977	-nan
819.000000	inf	-nan	1.440000	-2.590977	-nan
820.000000	inf	-nan	1.440000	-2.590977	-nan
821.000000	inf	-nan	1.440000	-2.590977	-nan
822.000000	inf	-nan	1.440000	-2.590977	-nan
823.000000	inf	-nan	1.440000	-2.590977	-nan
824.000000	inf	-nan	1.440000	-2.590977	-nan
825.000000	inf	-nan	1.440000	-2.590977	-nan
826.000000	inf	-nan	1.440000	-2.590977	-nan
827.000000	inf	-nan	1.440000	-2.590977	-nan
828.000000	inf	-nan	1.440000	-2.590977	-nan
829.000000	inf	-nan	1.440000	-2.590977	-nan
830.000000	inf	-nan	1.440000	-2.590977	-nan
831.000000	inf	-nan	1.440000	-2.590977	-nan
832.000000	inf	-nan	1.440000	-2.590977	-nan
833.000000	inf	-nan	1.440000	-2.590977	-nan
834.000000	inf	-nan	1.440000	-2.590977	-nan
835.000000	inf	-nan	1.440000	-2.590977	-nan
836.000000	inf	-nan	1.440000	-2.590977	-nan
837.000000	inf	-nan	1.440000	-2.590977	-nan
838.000000	inf	-nan	1.440000	-2.590977	-nan
839.000000	inf	-nan	1.440000	-2.590977	-nan
840.000000	inf	-nan	1.440000	-2.590977	-nan
841.000000	inf	-nan	1.440000	-2.590977	-nan
842.000000	inf	-nan	1.440000	-2.590977	-nan
843.000000	inf	-nan	1.440000	-2.590977	-nan
844.000000	inf	-nan	1.440000	-2.590977	-nan
845.000000	inf	-nan	1.440000	-2.590977	-nan
846.000000	inf	-nan	1.440000	-2.590977	-nan
847.000000	inf	-nan	1.440000	-2.590977	-nan
848.000000	inf	-nan	1.440000	-2.590977	-nan
849.000000	inf	-nan	1.440000	-2.590977	-nan
850.000000	inf	-nan	1.440000	-2.590977	-nan
851.000000	inf	-nan	1.440000	-2.590977	-nan
852.000000	inf	-nan	1.440000	-2.590977	-nan
853.000000	inf	-nan	1.440000	-2.590977	-nan
854.000000	inf	-nan	1.440000	-2.590977	-nan
855.000000	inf	-nan	1.440000	-2.590977	-nan
856.000000	inf	-nan	1.440000	-2.590977	-nan
857.000000	inf	-nan	1.440000	-2.590977	-nan
858.000000	inf	-nan	1.440000	-2.590977	-nan
859.000000	inf	-nan	1.440000	-2.590977	-nan
860.000000	inf	-nan	1.440000	-2.590977	-nan
861.000000	inf	-nan	1.440000	-2.590977	-nan
862.000000	inf	-nan	1.440000	-2.590977	-nan
863.000000	inf	-nan	1.440000	-2.590977	-nan
864.000000	inf	-nan	1.440000	-2.590977	-nan
865.000000	inf	-nan	1.440000	-2.590977	-nan
866.000000	inf	-nan	1.440000	-2.590977	-nan
867.000000	inf	-nan	1.440000	-2.590977	-nan
868.000000	inf	-nan	1.440000	-2.590977	-nan
869.000000	inf	-nan	1.440000	-2.590977	-nan
870.000000	inf	-nan	1.440000	-2.590977	-nan
871.000000	inf	-nan	1.440000	-2.590977	-nan
872.000000	inf	-nan	1.440000	-2.590977	-nan
873.000000	inf	-nan	1.440000	-2.590977	-nan
874.000000	inf	-nan	1.440000	-2.590977	-nan
875.000000	inf	-nan	1.440000	-2.590977	-nan
876.000000	inf	-nan	1.440000	-2.590977	-nan
877.000000	inf	-nan	1.440000	-2.590977	-nan
878.000000	inf	-nan	1.440000	-2.590977	-nan
879.000000	inf	-nan	1.440000	-2.590977	-nan
880.000000	inf	-nan	1.440000	-2.590977	-nan
881.000000	inf	-nan	1.440000	-2.590977	-nan
882.000000	inf	-nan	1.440000	-2.590977	-nan
883.000000	inf	-nan	1.440000	-2.590977	-nan
884.000000	inf	-nan	1.440000	-2.590977	-nan
885.000000	inf	-nan	1.440000	-2.590977	-nan
886.000000	inf	-nan	1.440000	-2.590977	-nan
887.000000	inf	-nan	1.440000	-2.590977	-nan
888.000000	inf	-nan	1.440000	-2.590977	-nan
889.000000	inf	-nan	1.440000	-2.590977	-nan
890.000000	inf	-nan	1.440000	-2.590977	-nan
891.000000	inf	-nan	1.440000	-2.590977	-nan
892.000000	inf	-nan	1.440000	-2.590977	-nan
893.000000	inf	-nan	1.440000	-2.590977	-nan
894.000000	inf	-nan	1.440000	-2.590977	-nan
895.000000	inf	-nan	1.440000	-2.590977	-nan
896.000000	inf	-nan	1.440000	-2.590977	-nan
897.000000	inf	-nan	1.440000	-2.590977	-nan
898.000000	inf	-nan	1.440000	-2.590977	-nan
899.000000	inf	-nan	1.440000	-2.590977	-nan
900.000000	inf	-nan	1.440000	-2.590977	-nan
901.000000	inf	-nan	1.440000	-2.590977	-nan
902.000000	inf	-nan	1.440000	-2.590977	-nan
903.000000	inf	-nan	1.440000	-2.590977	-nan
904.000000	inf	-nan	1.440000	-2.590977	-nan
905.000000	inf	-nan	1.440000	-2.590977	-nan
906.000000	inf	-nan	1.440000	-2.590977	-nan
907.000000	inf	-nan	1.440000	-2.590977	-nan
908.000000	inf	-nan	1.440000	-2.590977	-nan
909.000000	inf	-nan	1.440000	-2.590977	-nan
910.000000	inf	-nan	1.440000	-2.590977	-nan
911.000000	inf	-nan	1.440000	-2.590977	-nan
912.000000	inf	-nan	1.440000	-2.590977	-nan
913.000000	inf	-nan	1.440000	-2.590977	-nan
914.000000	inf	-nan	1.440000	-2.590977	-nan
915.000000	inf	-nan	1.440000	-2.590977	-nan
916.000000	inf	-nan	1.440000	-2.590977	-nan
917.000000	inf	-nan	1.440000	-2.590977	-nan
918.000000	inf	-nan	1.440000	-2.590977	-nan
919.000000	inf	-nan	1.440000	-2.590977	-nan
920.000000	inf	-nan	1.440000	-2.590977	-nan
921.000000	inf	-nan	1.440000	-2.590977	-nan
922.000000	inf	-nan	1.440000	-2.590977	-nan
923.000000	inf	-nan	1.440000	-2.590977	-nan
924.000000	inf	-nan	1.440000	-2.590977	-nan
925.000000	inf	-nan	1.440000	-2.590977	-nan
926.000000	inf	-nan	1.440000	-2.590977	-nan
927.000000	inf	-nan	1.440000	-2.590977	-nan
928.000000	inf	-nan	1.440000	-2.590977	-nan
929.000000	inf	-nan	1.440000	-2.590977	-nan
930.000000	inf	-nan	1.440000	-2.590977	-nan
931.000000	inf	-nan	1.440000	-2.590977	-nan
932.000000	inf	-nan	1.440000	-2.590977	-nan
933.000000	inf	-nan	1.440000	-2.590977	-nan
934.000000	inf	-nan	1.440000	-2.590977	-nan
935.000000	inf	-nan	1.440000	-2.590977	-nan
936.000000	inf	-nan	1.440000	-2.590977	-nan
937.000000	inf	-nan	1.440000	-2.590977	-nan
938.000000	inf	-nan	1.440000	-2.590977	-nan
939.000000	inf	-nan	1.440000	-2.590977	-nan
940.000000	inf	-nan	1.440000	-2.590977	-nan
941.000000	inf	-nan	1.440000	-2.590977	-nan
942.000000	inf	-nan	1.440000	-2.590977	-nan
943.000000	inf	-nan	1.440000	-2.590977	-nan
944.000000	inf	-nan	1.440000	-2.590977	-nan
945.000000	inf	-nan	1.440000	-2.590977	-nan
946.000000	inf	-nan	1.440000	-2.590977	-nan
947.000000	inf	-nan	1.440000	-2.590977	-nan
948.000000	inf	-nan	1.440000	-2.590977	-nan
949.000000	inf	-nan	1.440000	-2.590977	-nan
950.000000	inf	-nan	1.440000	-2.590977	-nan
951.000000	inf	-nan	1.440000	-2.590977	-nan
952.000000	inf	-nan	1.440000	-2.590977	-nan
953.000000	inf	-nan	1.440000	-2.590977	-nan
954.000000	inf	-nan	1.440000	-2.590977	-nan
955.000000	inf	-nan	1.440000	-2.590977	-nan
956.000000	inf	-nan	1.440000	-2.590977	-nan
957.000000	inf	-nan	1.440000	-2.590977	-nan
958.000000	inf	-nan	1.440000	-2.590977	-nan
959.000000	inf	-nan	1.440000	-2.590977	-nan
960.000000	inf	-nan	1.440000	-2.590977	-nan
961.000000	inf	-nan	1.440000	-2.590977	-nan
962.000000	inf	-nan	1.440000	-2.590977	-nan
963.000000	inf	-nan	1.440000	-2.590977	-nan
964.000000	inf	-nan	1.440000	-2.590977	-nan
965.000000	inf	-nan	1.440000	-2.590977	-nan
966.000000	inf	-nan	1.440000	-2.590977	-nan
967.000000	inf	-nan	1.440000	-2.590977	-nan
968.000000	inf	-nan	1.440000	-2.590977	-nan
969.000000	inf	-nan	1.440000	-2.590977	-nan
970.000000	inf	-nan	1.440000	-2.590977	-nan
971.000000	inf	-nan	1.440000	-2.590977	-nan
972.000000	inf	-nan	1.440000	-2.590977	-nan
973.000000	inf	-nan	1.440000	-2.590977	-nan
974.000000	inf	-nan	1.440000	-2.590977	-nan
975.000000	inf	-nan	1.440000	-2.590977	-nan
976.000000	inf	-nan	1.440000	-2.590977	-nan
977.000000	inf	-nan	1.440000	-2.590977	-nan
978.000000	inf	-nan	1.440000	-2.590977	-nan
979.000000	inf	-nan	1.440000	-2.590977	-nan
980.000000	inf	-nan	1.440000	-2.590977	-nan
981.000000	inf	-nan	1.440000	-2.590977	-nan
982.000000	inf	-nan	1.440000	-2.590977	-nan
983.000000	inf	-nan	1.440000	-2.590977	-nan
984.000000	inf	-nan	1.440000	-2.590977	-nan
985.000000	inf	-nan	1.440000	-2.590977	-nan
986.000000	inf	-nan	1.440000	-2.590977	-nan
987.000000	inf	-nan	1.440000	-2.590977	-nan
988.000000	inf	-nan	1.440000	-2.590977	-nan
989.000000	inf	-nan	1.440000	-2.590977	-nan
990.000000	inf	-nan	1.440000	-2.590977	-nan
991.000000	inf	-nan	1.440000	-2.590977	-nan
992.000000	inf	-nan	1.440000	-2.590977	-nan
993.000000	inf	-nan	1.440000	-2.590977	-nan
994.000000	inf	-nan	1.440000	-2.590977	-nan
995.000000	inf	-nan	1.440000	-2.590977	-nan
996.000000	inf	-nan	1.440000	-2.590977	-nan
997.000000	inf	-nan	1.440000	-2.590977	-nan
998.000000	inf	-nan	1.440000	-2.590977	-nan
999.000000	inf	-nan	1.440000	-2.590977	-nan
1000.000000	inf	-nan	1.440000	-2.590977	-nan
