0.000000	500.000000	3.813669	-2101.453081	1628.049654	-469.589757
1.000000	490.231950	3.739165	-2099.984709	1626.434929	-469.810616
2.000000	507.648913	3.872010	-2098.814705	1625.352773	-469.589922
3.000000	510.744185	3.895618	-2095.916092	1622.293287	-469.727187
4.000000	393.879834	3.004255	-2092.262467	1618.342491	-470.915722
5.000000	537.732743	4.101469	-2088.859510	1614.637116	-470.120926
6.000000	603.248190	4.601178	-2081.889860	1607.331936	-469.956746
7.000000	525.821275	4.010616	-2075.824745	1601.208012	-470.606116
8.000000	502.215377	3.830566	-2072.369825	1597.773761	-470.765497
9.000000	515.375278	3.930941	-2069.347147	1594.719873	-470.696333
10.000000	456.882850	3.484800	-2066.627610	1591.931336	-471.211474
11.000000	428.684336	3.269720	-2063.858569	1588.972207	-471.616642
12.000000	493.122842	3.761214	-2061.044163	1586.112535	-471.170414
13.000000	364.979655	2.783823	-2056.358491	1581.271114	-472.303554
14.000000	326.025073	2.486703	-2052.404241	1577.314470	-472.603067
15.000000	521.450930	3.977282	-2048.132530	1572.940720	-471.214528
16.000000	513.968622	3.920212	-2045.922320	1570.588949	-471.413159
17.000000	524.596344	4.001273	-2041.882330	1566.273079	-471.607977
18.000000	480.450841	3.664561	-2041.033313	1565.526709	-471.842043
19.000000	450.303525	3.434617	-2037.663784	1562.281619	-471.947548
20.000000	444.062869	3.387017	-2034.463507	1559.071696	-472.004794
21.000000	479.673397	3.658631	-2032.289260	1557.027407	-471.603221
22.000000	588.647274	4.489812	-2029.210743	1553.971537	-470.749395
23.000000	517.052227	3.943732	-2026.483376	1551.280655	-471.258990
24.000000	542.071331	4.134561	-2024.545625	1549.276263	-471.134801
25.000000	500.234078	3.815454	-2023.536781	1548.218620	-471.502707
26.000000	609.995648	4.652643	-2020.919287	1545.498821	-470.767823
27.000000	687.373207	5.242828	-2018.394092	1542.621206	-470.530058
28.000000	554.698475	4.230873	-2015.528138	1539.614741	-471.682524
29.000000	627.743795	4.788014	-2013.368192	1537.536649	-471.043528
30.000000	532.174280	4.059073	-2013.031066	1537.112514	-471.859479
31.000000	473.150148	3.608876	-2013.333849	1537.629101	-472.095873
32.000000	639.071724	4.874416	-2012.664891	1537.100706	-470.689769
33.000000	567.641963	4.329597	-2011.521471	1536.101739	-471.090135
34.000000	535.535072	4.084707	-2009.497581	1533.938945	-471.473929
35.000000	494.379862	3.770802	-2005.286082	1529.562046	-471.953234
36.000000	508.262958	3.876693	-2002.613898	1526.829406	-471.907799
37.000000	515.702582	3.933438	-2000.690408	1524.842541	-471.914430
38.000000	447.502819	3.413255	-1997.200690	1521.342903	-472.444532
39.000000	427.347071	3.259520	-1995.209221	1519.251381	-472.698319
40.000000	503.724115	3.842074	-1993.783052	1517.664512	-472.276466
41.000000	521.349272	3.976507	-1993.011457	1516.719872	-472.315078
42.000000	471.118500	3.593380	-1992.217063	1515.835883	-472.787799
43.000000	556.895823	4.247633	-1990.719337	1514.219321	-472.252384
44.000000	430.301584	3.282056	-1989.844509	1513.299460	-473.262994
45.000000	515.136586	3.929121	-1989.320099	1512.841075	-472.549904
46.000000	539.071785	4.111683	-1986.773478	1510.259078	-472.402718
47.000000	398.984709	3.043191	-1985.013649	1508.699802	-473.270656
48.000000	332.173428	2.533599	-1982.551804	1506.154006	-473.864199
49.000000	549.794616	4.193469	-1981.009461	1504.441569	-472.374423
50.000000	509.077909	3.882909	-1978.631903	1501.806907	-472.942087
51.000000	628.131421	4.790971	-1975.374274	1498.337418	-472.245885
52.000000	629.983053	4.805094	-1972.844296	1495.832864	-472.206339
53.000000	547.375007	4.175014	-1971.161878	1494.306858	-472.680006
54.000000	544.619667	4.153998	-1970.527831	1493.899098	-472.474735
55.000000	387.673171	2.956914	-1969.592550	1493.078382	-473.557254
56.000000	438.054197	3.341187	-1968.311449	1491.837618	-473.132643
57.000000	412.513677	3.146381	-1965.643940	1489.215049	-473.282511
58.000000	503.329380	3.839063	-1965.469394	1489.207835	-472.422496
59.000000	518.741693	3.956618	-1965.252032	1489.140946	-472.154468
60.000000	525.561588	4.008636	-1966.052718	1489.888314	-472.155768
61.000000	508.913734	3.881657	-1966.613421	1490.345291	-472.386473
62.000000	601.955252	4.591316	-1965.046571	1488.597804	-471.857451
63.000000	614.587549	4.687667	-1965.354731	1488.878036	-471.789028
64.000000	668.257576	5.097026	-1963.882897	1487.512226	-471.273645
65.000000	512.387654	3.908154	-1961.296999	1485.125090	-472.263756
66.000000	383.314411	2.923668	-1958.602105	1482.439814	-473.238622
67.000000	557.472029	4.252027	-1956.208302	1479.950659	-472.005616
68.000000	502.714129	3.834370	-1954.917070	1478.620508	-472.462192
69.000000	520.085453	3.966867	-1952.194148	1475.730831	-472.496450
70.000000	478.368512	3.648678	-1950.054542	1473.623182	-472.782682
71.000000	643.230052	4.906133	-1948.886150	1472.453384	-471.526633
72.000000	565.674921	4.314594	-1947.070857	1470.642667	-472.113596
73.000000	503.122798	3.837488	-1945.757909	1469.195168	-472.725253
74.000000	480.493629	3.664887	-1944.821680	1468.135654	-473.021139
75.000000	593.778921	4.528952	-1944.864107	1467.869058	-472.466097
