1.34900	-8.068680
1.36320	-8.146130
1.37740	-8.204660
1.39160	-8.245390
1.40580	-8.269400
1.42000	-8.277850
1.43420	-8.272380
1.44840	-8.253900
1.46260	-8.223060
1.47680	-8.180480
1.49100	-8.126730
