1.179	-6.6082
1.1921	-6.75942
1.2052	-6.8904
1.2183	-7.00164
1.2314	-7.0939
1.2445	-7.16835
1.2576	-7.22577
1.2707	-7.26694
1.2838	-7.29264
1.2969	-7.30368
1.31	-7.30114
1.3231	-7.28658
1.3362	-7.26089
1.3493	-7.22493
1.3624	-7.17948
1.3755	-7.12531
1.3886	-7.06313
1.4017	-6.99361
1.4148	-6.9174
1.4279	-6.83507
1.441	-6.74719
